osvdbTitle,IP,status,lastSeenDate,ports,assetId,firstSeenDate,vulnId,formattedRisk
Python HTTP_PROXY environment variable HTTP traffic redirect,10.506.35.133,opened,2018-09-29 20:45:04.0,,,2017-09-09 09:47:35.0,174979,High
SNMP Responds to Any Community Name,10.506.35.143,opened,2018-09-29 09:18:30.0,161,,2017-01-08 07:17:06.0,95247,High
CVE-2015-0412 - Oracle - Java SE - Unspecified Issue,10.506.35.68,opened,2018-09-29 18:45:57.0,4421,443,5666,9000,,2017-01-08 05:31:15.0,140546,High
SNMP - Various Devices - Default Password - (Community Names),10.506.35.69,opened,2018-09-29 09:06:24.0,161,,2018-08-25 09:05:24.0,95007,High
MS Windows NT  Insecure SNMP Community Name and Address Restrictions,10.506.35.71,opened,2018-09-29 09:06:24.0,161,,2018-08-25 09:05:24.0,95219,High
SNMP Responds to Any Community Name,10.506.35.72,opened,2018-09-29 09:06:24.0,161,,2018-08-25 09:05:24.0,95247,High
Atmel - SNMP Community String Vulnerability,10.506.35.73,opened,2018-09-29 09:06:24.0,161,,2018-08-25 09:05:24.0,16755,High
SNMP Responds to Any Community Name,10.506.35.74,opened,2018-09-29 09:18:08.0,161,,2017-01-08 07:17:06.0,95247,High
SNMP Responds to Any Community Name,10.506.35.75,opened,2018-09-29 09:05:43.0,161,,2018-08-25 09:05:24.0,95247,High
CVE-2015-0412 - Oracle - Java SE - Unspecified Issue,10.506.35.76,opened,2018-09-29 22:52:03.0,5989,,2018-05-19 23:38:29.0,140546,High
CVE-2015-0412 - Oracle - Java SE - Unspecified Issue,10.506.35.82,opened,2018-09-29 20:13:54.0,5666,,2018-07-21 18:45:24.0,140546,High
Atmel - SNMP Community String Vulnerability,10.506.35.83,opened,2018-09-29 09:05:43.0,161,,2018-08-25 09:05:24.0,16755,High
CVE-1999-0517 - SNMP - Hardcoded Credentials Issue,10.506.35.84,opened,2018-09-29 09:05:43.0,161,,2018-08-25 09:05:24.0,97101,High
MS Windows NT  Insecure SNMP Community Name and Address Restrictions,10.506.35.85,opened,2018-09-29 09:05:43.0,161,,2018-08-25 09:05:24.0,95219,High
CVE-1999-0517 - SNMP - Hardcoded Credentials Issue,10.506.35.86,opened,2018-09-29 09:06:24.0,161,,2018-08-25 09:05:24.0,97101,High
SNMP - Various Devices - Default Password - (Community Names),10.506.35.87,opened,2018-09-29 09:05:43.0,161,,2018-08-25 09:05:24.0,95007,High
CVE-2015-0412 - Oracle - Java SE - Unspecified Issue,10.506.35.133,opened,2018-09-29 09:20:35.0,443,,2017-01-08 07:24:35.0,140546,High
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.143,opened,2018-09-29 18:42:51.0,3389,,2017-01-07 17:35:35.0,8076,Medium
CVE-2012-2532 - MS12-073 - Microsoft - IIS - Information Disclosure Issue,10.506.35.68,opened,2018-09-29 18:42:51.0,21,,2017-01-07 17:35:35.0,88648,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.73,opened,2018-09-29 19:18:26.0,443,5989,,2017-01-21 14:10:14.0,44305,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.74,opened,2018-09-29 19:18:26.0,443,5989,,2017-01-21 14:10:14.0,101808,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.75,opened,2018-09-29 19:35:33.0,443,5989,,2017-01-21 14:35:59.0,44305,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.76,opened,2018-09-29 19:35:33.0,443,5989,,2017-01-21 14:35:59.0,100902,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.82,opened,2018-09-29 19:35:33.0,443,5989,,2017-01-21 14:35:59.0,101808,Medium
TLS Diffie-Hellman Key Exchange information disclosure,10.506.35.83,opened,2018-09-29 18:14:01.0,3269,636,,2017-01-07 18:00:06.0,162603,Medium
REJECTED - CVE-2015-4000 - TLS Protocol - Logjam Issue,10.506.35.84,opened,2018-09-29 18:14:01.0,3269,636,,2017-01-07 18:00:06.0,162646,Medium
CVE-2015-4000 - TLS Protocol - Logjam Issue,10.506.35.133,opened,2018-09-29 18:14:01.0,3269,636,,2017-01-07 18:00:06.0,162644,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.143,opened,2018-09-29 20:55:43.0,443,5989,,2017-01-21 15:18:45.0,100902,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.68,opened,2018-09-29 20:55:43.0,443,5989,,2017-01-21 15:18:45.0,101808,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.69,opened,2018-09-29 20:55:43.0,443,5989,,2017-01-21 15:18:45.0,44305,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.71,opened,2018-09-29 19:45:26.0,443,5989,,2017-01-21 15:11:07.0,100902,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.72,opened,2018-09-29 19:45:26.0,443,5989,,2017-01-21 15:11:07.0,44305,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.73,opened,2018-09-29 19:45:26.0,443,5989,,2017-01-21 15:11:07.0,101808,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.74,opened,2018-09-29 20:06:34.0,3389,,2017-01-07 18:20:45.0,8076,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.75,opened,2018-09-29 19:53:56.0,3389,,2017-01-07 18:30:37.0,8076,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.76,opened,2018-09-29 18:14:30.0,3389,,2017-01-07 17:14:18.0,8076,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.82,opened,2018-09-29 18:13:40.0,3389,,2016-06-25 06:09:14.0,8076,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.83,opened,2018-09-29 22:00:54.0,443,5989,,2017-01-21 15:28:54.0,101808,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.84,opened,2018-09-29 22:00:54.0,443,5989,,2017-01-21 15:28:54.0,44305,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.85,opened,2018-09-29 22:00:54.0,443,5989,,2017-01-21 15:28:54.0,100902,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.86,opened,2018-09-29 18:19:42.0,3389,,2017-03-04 12:22:43.0,8076,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.87,opened,2018-09-29 19:36:37.0,443,5989,,2017-01-21 14:42:39.0,100902,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.133,opened,2018-09-29 19:36:37.0,443,5989,,2017-01-21 14:42:39.0,101808,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.143,opened,2018-09-29 19:36:37.0,443,5989,,2017-01-21 14:42:39.0,44305,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.68,opened,2018-09-29 18:24:48.0,3389,,2017-01-07 17:47:23.0,8076,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.69,opened,2018-09-29 19:02:43.0,443,5989,,2017-01-21 14:28:16.0,101808,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.71,opened,2018-09-29 19:02:43.0,443,5989,,2017-01-21 14:28:16.0,100902,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.72,opened,2018-09-29 19:02:43.0,443,5989,,2017-01-21 14:28:16.0,44305,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.73,opened,2018-09-29 20:07:20.0,3389,,2017-01-07 18:59:06.0,8076,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.74,opened,2018-09-29 19:52:55.0,443,5989,,2017-01-21 15:00:12.0,101808,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.75,opened,2018-09-29 19:52:55.0,443,5989,,2017-01-21 15:00:12.0,100902,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.76,opened,2018-09-29 19:52:55.0,443,5989,,2017-01-21 15:00:12.0,44305,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.82,opened,2018-09-29 19:22:57.0,443,5989,,2017-01-21 14:19:00.0,100902,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.83,opened,2018-09-29 19:22:57.0,443,5989,,2017-01-21 14:19:00.0,101808,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.84,opened,2018-09-29 19:22:57.0,443,5989,,2017-01-21 14:19:00.0,44305,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.133,opened,2018-09-29 19:39:48.0,443,5989,,2017-01-21 14:47:20.0,101808,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.143,opened,2018-09-29 19:39:48.0,443,5989,,2017-01-21 14:47:20.0,100902,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.68,opened,2018-09-29 19:39:48.0,443,5989,,2017-01-21 14:47:20.0,44305,Medium
CVE-2014-3566 - TLS.SSLv3 Fallback - The POODLE attack,10.506.35.69,opened,2018-09-29 22:52:03.0,5989,,2018-05-19 23:38:29.0,137475,Medium
CVE-2013-2566 - RC4 - Plaintext-Recovery Issue,10.506.35.71,opened,2018-09-29 22:52:03.0,5989,,2018-05-19 23:38:29.0,92441,Medium
CVE-2015-2808 - RC4 Algorithm - Bar Mitzvah Issue,10.506.35.72,opened,2018-09-29 22:52:03.0,5989,,2018-05-19 23:38:29.0,161204,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.73,opened,2018-09-29 21:50:32.0,443,636,,2017-01-21 16:14:07.0,101808,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.74,opened,2018-09-29 21:50:32.0,443,636,,2017-01-21 16:14:07.0,44305,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.75,opened,2018-09-29 21:50:32.0,443,636,,2017-01-21 16:14:07.0,100902,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.76,opened,2018-09-29 18:32:41.0,3389,,2017-01-07 17:33:29.0,8076,Medium
CVE-2014-3505 - OpenSSL - Double Free Issue,10.506.35.82,opened,2018-09-29 20:22:05.0,4421,9,,2017-01-07 18:39:35.0,136383,Medium
CVE-2014-3568 - OpenSSL - Security Bypass Issue,10.506.35.83,opened,2018-09-29 20:22:05.0,4421,9,,2017-01-07 18:39:35.0,137713,Medium
CVE-2014-3509 - OpenSSL - Denial of Service Issue,10.506.35.84,opened,2018-09-29 20:22:05.0,4421,9,,2017-01-07 18:39:35.0,136379,Medium
CVE-2014-3506 - OpenSSL - Denial of Service Issue,10.506.35.85,opened,2018-09-29 20:22:05.0,4421,9,,2017-01-07 18:39:35.0,136382,Medium
CVE-2014-3507 - OpenSSL - Denial of Service Issue,10.506.35.86,opened,2018-09-29 20:22:05.0,4421,9,,2017-01-07 18:39:35.0,136381,Medium
CVE-2014-3510 - OpenSSL - Denial of Service Issue,10.506.35.87,opened,2018-09-29 20:22:05.0,4421,9,,2017-01-07 18:39:35.0,136378,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.133,opened,2018-09-29 20:22:05.0,3389,,2017-01-07 18:39:35.0,8076,Medium
CVE-2014-0198 - OpenSSL - Denial of Service Issue,10.506.35.143,opened,2018-09-29 20:22:05.0,4421,9,,2017-01-07 18:39:35.0,134838,Medium
CVE-2014-0221 - OpenSSL - Denial of Service Issue,10.506.35.68,opened,2018-09-29 20:22:05.0,4421,9,,2017-01-07 18:39:35.0,135266,Medium
CVE-2014-5139 - OpenSSL - Denial of Service Issue,10.506.35.69,opened,2018-09-29 20:22:05.0,4421,9,,2017-01-07 18:39:35.0,136375,Medium
CVE-2014-3470 - OpenSSL - Denial of Service Issue,10.506.35.71,opened,2018-09-29 20:22:05.0,4421,9,,2017-01-07 18:39:35.0,135255,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.72,opened,2018-09-29 21:49:26.0,443,5989,636,,2017-01-21 16:13:34.0,44305,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.73,opened,2018-09-29 21:49:26.0,443,5989,636,,2017-01-21 16:13:34.0,100902,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.74,opened,2018-09-29 21:49:26.0,443,5989,636,,2017-01-21 16:13:34.0,101808,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.75,opened,2018-09-29 18:29:52.0,3389,,2017-01-07 17:36:30.0,8076,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.76,opened,2018-09-29 19:37:49.0,443,5989,,2017-01-21 14:35:39.0,100902,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.82,opened,2018-09-29 19:37:49.0,443,5989,,2017-01-21 14:35:39.0,101808,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.83,opened,2018-09-29 19:37:49.0,443,5989,,2017-01-21 14:35:39.0,44305,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.84,opened,2018-09-29 18:29:12.0,3389,,2017-01-07 17:39:09.0,8076,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.133,opened,2018-09-29 18:16:49.0,3389,,2017-01-07 17:14:38.0,8076,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.143,opened,2018-09-29 18:27:46.0,3389,,2017-01-07 17:41:24.0,8076,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.68,opened,2018-09-29 19:32:27.0,443,5989,,2017-01-21 14:31:22.0,100902,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.69,opened,2018-09-29 19:32:27.0,443,5989,,2017-01-21 14:31:22.0,44305,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.71,opened,2018-09-29 19:32:27.0,443,5989,,2017-01-21 14:31:22.0,101808,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.72,opened,2018-09-29 18:32:06.0,3389,,2017-01-07 17:33:50.0,8076,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.73,opened,2018-09-29 18:37:06.0,3389,,2017-01-07 17:34:32.0,8076,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.74,opened,2018-09-29 19:53:15.0,3389,,2017-01-07 18:31:46.0,8076,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.75,opened,2018-09-29 19:18:59.0,443,5989,,2017-01-21 14:12:03.0,44305,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.76,opened,2018-09-29 19:18:59.0,443,5989,,2017-01-21 14:12:03.0,100902,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.82,opened,2018-09-29 19:18:59.0,443,5989,,2017-01-21 14:12:03.0,101808,Medium
CVE-2014-3566 - TLS.SSLv3 Fallback - The POODLE attack,10.506.35.83,opened,2018-09-29 18:27:25.0,5666,8083,,2017-01-07 17:54:36.0,137475,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.84,opened,2018-09-29 18:27:25.0,3389,,2017-01-07 17:54:36.0,8076,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.85,opened,2018-09-29 18:27:25.0,1433,3389,,2017-01-21 12:50:13.0,44305,Medium
CVE-2015-2808 - RC4 Algorithm - Bar Mitzvah Issue,10.506.35.86,opened,2018-09-29 18:27:25.0,5666,8083,,2017-01-07 17:54:36.0,161204,Medium
CVE-2013-2566 - RC4 - Plaintext-Recovery Issue,10.506.35.87,opened,2018-09-29 18:27:25.0,5666,8083,,2017-01-07 17:54:36.0,92441,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.133,opened,2018-09-29 18:27:25.0,1433,3389,,2017-01-21 12:50:13.0,101808,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.143,opened,2018-09-29 18:27:25.0,1433,3389,,2017-01-21 12:50:13.0,100902,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.68,opened,2018-09-29 20:21:04.0,3389,,2017-09-09 15:23:01.0,8076,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.69,opened,2018-09-29 18:20:03.0,3389,,2017-03-04 12:27:20.0,8076,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.71,opened,2018-09-29 19:46:48.0,443,5989,,2017-01-21 15:00:52.0,100902,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.72,opened,2018-09-29 19:46:48.0,443,5989,,2017-01-21 15:00:52.0,101808,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.73,opened,2018-09-29 19:46:48.0,443,5989,,2017-01-21 15:00:52.0,44305,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.74,opened,2018-09-29 19:15:49.0,443,5989,,2017-01-21 14:12:23.0,44305,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.75,opened,2018-09-29 19:15:49.0,443,5989,,2017-01-21 14:12:23.0,100902,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.76,opened,2018-09-29 19:15:49.0,443,5989,,2017-01-21 14:12:23.0,101808,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.82,opened,2018-09-29 19:18:06.0,443,5989,,2017-01-21 14:10:34.0,101808,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.83,opened,2018-09-29 19:18:06.0,443,5989,,2017-01-21 14:10:34.0,100902,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.84,opened,2018-09-29 19:18:06.0,443,5989,,2017-01-21 14:10:34.0,44305,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.133,opened,2018-09-29 19:15:49.0,443,5989,,2017-01-21 14:12:23.0,100902,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.143,opened,2018-09-29 19:15:49.0,443,5989,,2017-01-21 14:12:23.0,101808,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.68,opened,2018-09-29 19:15:49.0,443,5989,,2017-01-21 14:12:23.0,44305,Medium
CVE-2017-5753 - Intel - Processors - Spectre Issue,10.506.35.69,opened,2018-09-29 21:46:28.0,,,2018-06-30 21:57:07.0,208998,Medium
CVE-2017-4940 - Vmware - Esxi - Medium,10.506.35.71,opened,2018-09-29 21:46:28.0,,,2018-06-30 21:57:07.0,205681,Medium
CVE-2018-3646 - Microprocessors - Foreshadow-NG Attack Issue,10.506.35.72,opened,2018-09-29 21:46:28.0,,,2018-09-29 21:46:28.0,217985,Medium
CVE-2017-4941 - VMware - Multiple Products - Stack Overflow Issue,10.506.35.73,opened,2018-09-29 21:46:28.0,,,2018-06-30 21:57:07.0,205682,Medium
CVE-2018-3620 - Microprocessors - Foreshadow-NG Attack Issue,10.506.35.74,opened,2018-09-29 21:46:28.0,,,2018-09-29 21:46:28.0,217986,Medium
CVE-2018-3615 - Microprocessors - Foreshadow Attack Issue,10.506.35.75,opened,2018-09-29 21:46:28.0,,,2018-09-29 21:46:28.0,218006,Medium
CVE-2017-5715 - Intel - Processors - Spectre Issue,10.506.35.76,opened,2018-09-29 21:46:28.0,,,2018-06-30 21:57:07.0,206000,Medium
CVE-2017-5753 - Multiple Vendors - Processors - Spectre Issue,10.506.35.82,opened,2018-09-29 21:46:28.0,,,2018-06-30 21:57:07.0,205998,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.83,opened,2018-09-29 18:33:14.0,3389,,2017-01-07 17:35:27.0,8076,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.84,opened,2018-09-29 19:46:27.0,443,5989,,2017-01-21 15:25:13.0,100902,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.85,opened,2018-09-29 19:46:27.0,443,5989,,2017-01-21 15:25:13.0,44305,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.86,opened,2018-09-29 19:46:27.0,443,5989,,2017-01-21 15:25:13.0,101808,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.87,opened,2018-09-29 19:13:57.0,443,5989,,2017-01-21 14:05:54.0,44305,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.133,opened,2018-09-29 19:13:57.0,443,5989,,2017-01-21 14:05:54.0,101808,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.143,opened,2018-09-29 19:13:57.0,443,5989,,2017-01-21 14:05:54.0,100902,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.68,opened,2018-09-29 19:38:09.0,443,5989,,2017-01-21 14:42:47.0,101808,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.69,opened,2018-09-29 19:38:09.0,443,5989,,2017-01-21 14:42:47.0,100902,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.71,opened,2018-09-29 19:38:09.0,443,5989,,2017-01-21 14:42:47.0,44305,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.72,opened,2018-09-29 21:55:03.0,443,636,,2017-01-21 16:14:57.0,100902,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.73,opened,2018-09-29 21:55:03.0,443,636,,2017-01-21 16:14:57.0,44305,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.74,opened,2018-09-29 21:55:03.0,443,636,,2017-01-21 16:14:57.0,101808,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.75,opened,2018-09-29 20:17:52.0,3389,,2017-01-07 18:26:56.0,8076,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.76,opened,2018-09-29 19:26:03.0,443,5989,,2017-01-21 14:28:36.0,101808,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.82,opened,2018-09-29 19:26:03.0,443,5989,,2017-01-21 14:28:36.0,44305,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.83,opened,2018-09-29 19:26:03.0,443,5989,,2017-01-21 14:28:36.0,100902,Medium
CVE-2008-5161 - SSH - Multiple Products - Information Disclosure Issue,10.506.35.84,opened,2018-09-29 09:25:15.0,22,,2017-01-08 07:18:22.0,101865,Low
CVE-2008-5161 - SSH - Multiple Products - Information Disclosure Issue,10.506.35.133,opened,2018-09-29 09:17:13.0,22,,2017-01-08 07:08:42.0,101865,Low
CVE-2007-1835 - Apache - Tomcat - Information Disclosure Issue,10.506.35.143,opened,2018-09-29 20:13:54.0,5666,,2018-07-21 18:45:24.0,99974,Low
OpenSSH and multiple SSH Tectia products CBC mode information disclosure,10.506.35.68,opened,2018-09-29 09:17:13.0,22,,2017-01-08 07:08:42.0,49220,Low
CVE-2008-5161 - SSH - Multiple Products - Information Disclosure Issue,10.506.35.69,opened,2018-09-29 09:19:33.0,22,,2017-01-08 07:14:04.0,101865,Low
OpenSSH and multiple SSH Tectia products CBC mode information disclosure,10.506.35.71,opened,2018-09-29 09:19:33.0,22,,2017-01-08 07:14:04.0,49220,Low
OpenSSH and multiple SSH Tectia products CBC mode information disclosure,10.506.35.72,opened,2018-09-29 21:42:06.0,22,,2017-01-08 10:42:17.0,49220,Low
CVE-2008-5161 - SSH - Multiple Products - Information Disclosure Issue,10.506.35.73,opened,2018-09-29 09:17:14.0,22,,2017-01-08 07:12:23.0,101865,Low
OpenSSH and multiple SSH Tectia products CBC mode information disclosure,10.506.35.74,opened,2018-09-29 09:13:11.0,22,,2017-01-08 07:15:24.0,49220,Low
CVE-2008-5161 - SSH - Multiple Products - Information Disclosure Issue,10.506.35.75,opened,2018-09-29 09:13:11.0,22,,2017-01-08 07:15:24.0,101865,Low
CVE-2008-5161 - SSH - Multiple Products - Information Disclosure Issue,10.506.35.76,opened,2018-09-29 22:03:41.0,22,,2017-01-08 06:08:30.0,101865,Low
CVE-2008-5161 - SSH - Multiple Products - Information Disclosure Issue,10.506.35.82,opened,2018-09-29 22:03:48.0,115,22,,2017-01-08 06:42:12.0,101865,Low
OpenSSH and multiple SSH Tectia products CBC mode information disclosure,10.506.35.83,opened,2018-09-29 22:03:48.0,115,22,,2017-01-08 06:42:12.0,49220,Low
SNMP_Set used Public Community Name to change system information,10.506.35.84,opened,2018-09-29 09:18:08.0,161,,2017-01-08 07:17:06.0,142,Low
OpenSSH and multiple SSH Tectia products CBC mode information disclosure,10.506.35.85,opened,2018-09-29 22:03:41.0,22,,2017-01-08 06:08:30.0,49220,Low
CVE-2008-5161 - SSH - Multiple Products - Information Disclosure Issue,10.506.35.86,opened,2018-09-29 09:18:41.0,22,,2017-01-08 07:17:34.0,101865,Low
OpenSSH and multiple SSH Tectia products CBC mode information disclosure,10.506.35.87,opened,2018-09-29 09:18:41.0,22,,2017-01-08 07:17:34.0,49220,Low
OpenSSH and multiple SSH Tectia products CBC mode information disclosure,10.506.35.133,opened,2018-09-29 09:18:08.0,22,83,,2017-01-08 07:17:06.0,49220,Low
OpenSSH and multiple SSH Tectia products CBC mode information disclosure,10.506.35.143,opened,2018-09-29 20:03:23.0,115,22,,2017-01-08 10:47:47.0,49220,Low
CVE-2008-5161 - SSH - Multiple Products - Information Disclosure Issue,10.506.35.68,opened,2018-09-29 20:03:23.0,115,22,,2017-01-08 10:47:47.0,101865,Low
CVE-2008-5161 - SSH - Multiple Products - Information Disclosure Issue,10.506.35.69,opened,2018-09-29 09:18:08.0,22,83,,2017-01-08 07:17:06.0,101865,Low
CVE-2018-1000170 - Jenkins - Jenkins - Low,10.506.35.71,opened,2018-09-29 20:37:12.0,8080,,2018-06-30 21:09:01.0,210918,Low
CVE-2008-5161 - SSH - Multiple Products - Information Disclosure Issue,10.506.35.72,opened,2018-09-29 09:13:12.0,22,,2017-01-08 07:17:05.0,101865,Low
OpenSSH and multiple SSH Tectia products CBC mode information disclosure,10.506.35.73,opened,2018-09-29 09:13:12.0,22,,2017-01-08 07:17:05.0,49220,Low
CVE-2008-5161 - SSH - Multiple Products - Information Disclosure Issue,10.506.35.74,opened,2018-09-29 09:05:43.0,22,,2018-08-25 09:05:24.0,101865,Low
OpenSSH and multiple SSH Tectia products CBC mode information disclosure,10.506.35.75,opened,2018-09-29 09:05:43.0,22,,2018-08-25 09:05:24.0,49220,Low
SNMP_Set used Public Community Name to change system information,10.506.35.76,opened,2018-09-29 09:18:30.0,161,,2017-01-08 07:17:06.0,142,Low
OpenSSH and multiple SSH Tectia products CBC mode information disclosure,10.506.35.82,opened,2018-09-29 09:14:47.0,22,,2017-01-08 07:10:03.0,49220,Low
