osvdbTitle,IP,status,lastSeenDate,assignedToUser,firstSeenDate,vulnId,formattedRisk
RFC 1321 MD5 algorithm weak security,10.506.35.75,opened,2018-08-25 23:10:25.0, jaroslaw.dobiech@comarch.pl,2017-01-21 16:17:54.0,44305,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.76,opened,2018-08-25 23:10:25.0, jaroslaw.dobiech@comarch.pl,2017-01-21 16:17:54.0,101808,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.82,opened,2018-08-25 19:05:46.0, jaroslaw.dobiech@comarch.pl,2017-01-07 18:28:08.0,8076,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.83,opened,2018-08-25 16:18:44.0, jaroslaw.dobiech@comarch.pl,2017-01-07 17:18:33.0,8076,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.84,opened,2018-08-25 17:10:29.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:26:00.0,44305,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.133,opened,2018-08-25 17:10:29.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:26:00.0,100902,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.143,opened,2018-08-25 17:10:29.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:26:00.0,101808,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.68,opened,2018-08-25 21:55:05.0, jaroslaw.dobiech@comarch.pl,2017-01-21 15:28:28.0,101808,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.69,opened,2018-08-25 21:55:05.0, jaroslaw.dobiech@comarch.pl,2017-01-21 15:28:28.0,100902,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.71,opened,2018-08-25 21:55:05.0, jaroslaw.dobiech@comarch.pl,2017-01-21 15:28:28.0,44305,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.72,opened,2018-08-25 21:54:52.0, jaroslaw.dobiech@comarch.pl,2017-01-21 15:30:12.0,44305,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.73,opened,2018-08-25 21:54:52.0, jaroslaw.dobiech@comarch.pl,2017-01-21 15:30:12.0,100902,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.74,opened,2018-08-25 21:54:52.0, jaroslaw.dobiech@comarch.pl,2017-01-21 15:30:12.0,101808,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.75,opened,2018-08-25 16:27:44.0, jaroslaw.dobiech@comarch.pl,2017-01-07 17:38:48.0,8076,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.76,opened,2018-08-25 18:35:08.0, jaroslaw.dobiech@comarch.pl,2017-01-21 15:16:20.0,100902,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.82,opened,2018-08-25 18:35:08.0, jaroslaw.dobiech@comarch.pl,2017-01-21 15:16:20.0,101808,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.83,opened,2018-08-25 18:35:08.0, jaroslaw.dobiech@comarch.pl,2017-01-21 15:16:20.0,44305,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.84,opened,2018-08-25 18:22:48.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:41:45.0,44305,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.85,opened,2018-08-25 18:22:48.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:41:45.0,101808,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.86,opened,2018-08-25 18:22:48.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:41:45.0,100902,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.87,opened,2018-08-25 19:07:35.0, jaroslaw.dobiech@comarch.pl,2017-01-07 17:53:54.0,8076,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.133,opened,2018-08-25 18:02:09.0, jaroslaw.dobiech@comarch.pl,2017-10-21 17:12:07.0,44305,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.143,opened,2018-08-25 18:02:09.0, jaroslaw.dobiech@comarch.pl,2017-10-21 17:12:07.0,101808,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.68,opened,2018-08-25 18:02:09.0, jaroslaw.dobiech@comarch.pl,2017-10-21 17:12:07.0,100902,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.69,opened,2018-08-25 17:39:35.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:05:07.0,44305,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.71,opened,2018-08-25 17:39:35.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:05:07.0,100902,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.72,opened,2018-08-25 17:39:35.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:05:07.0,101808,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.73,opened,2018-08-25 17:31:50.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:57:17.0,44305,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.74,opened,2018-08-25 17:31:50.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:57:17.0,100902,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.75,opened,2018-08-25 17:31:50.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:57:17.0,101808,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.76,opened,2018-08-25 19:18:32.0, jaroslaw.dobiech@comarch.pl,2017-01-07 18:29:35.0,8076,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.82,opened,2018-08-25 17:19:08.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:34:05.0,100902,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.83,opened,2018-08-25 17:19:08.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:34:05.0,101808,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.84,opened,2018-08-25 17:19:08.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:34:05.0,44305,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.133,opened,2018-08-25 19:06:54.0, jaroslaw.dobiech@comarch.pl,2017-01-07 18:27:29.0,8076,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.143,opened,2018-08-25 16:28:04.0, jaroslaw.dobiech@comarch.pl,2017-01-07 17:44:40.0,8076,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.68,opened,2018-08-25 18:57:25.0, jaroslaw.dobiech@comarch.pl,2017-01-07 18:48:07.0,8076,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.69,opened,2018-08-25 19:16:43.0, jaroslaw.dobiech@comarch.pl,2017-01-07 17:52:52.0,8076,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.71,opened,2018-08-25 18:43:24.0, jaroslaw.dobiech@comarch.pl,2017-01-21 15:08:41.0,44305,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.72,opened,2018-08-25 18:43:24.0, jaroslaw.dobiech@comarch.pl,2017-01-21 15:08:41.0,100902,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.73,opened,2018-08-25 18:43:24.0, jaroslaw.dobiech@comarch.pl,2017-01-21 15:08:41.0,101808,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.74,opened,2018-08-25 17:17:51.0, jaroslaw.dobiech@comarch.pl,2017-01-21 13:44:29.0,44305,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.75,opened,2018-08-25 17:17:51.0, jaroslaw.dobiech@comarch.pl,2017-01-21 13:44:29.0,100902,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.76,opened,2018-08-25 17:17:51.0, jaroslaw.dobiech@comarch.pl,2017-01-21 13:44:29.0,101808,Medium
Microsoft Windows 2000 Terminal Services man-in-the-middle attack,10.506.35.82,opened,2018-08-25 16:25:22.0, jaroslaw.dobiech@comarch.pl,2017-01-07 17:51:06.0,49946,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.83,opened,2018-08-25 18:31:43.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:47:17.0,44305,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.84,opened,2018-08-25 18:31:43.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:47:17.0,100902,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.85,opened,2018-08-25 18:31:43.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:47:17.0,101808,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.86,opened,2018-08-25 19:02:51.0, jaroslaw.dobiech@comarch.pl,2017-01-07 18:27:14.0,8076,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.87,opened,2018-08-25 20:56:46.0, jaroslaw.dobiech@comarch.pl,2017-01-21 15:19:50.0,100902,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.133,opened,2018-08-25 20:56:46.0, jaroslaw.dobiech@comarch.pl,2017-01-21 15:19:50.0,101808,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.143,opened,2018-08-25 20:56:46.0, jaroslaw.dobiech@comarch.pl,2017-01-21 15:19:50.0,44305,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.68,opened,2018-08-25 17:26:33.0, jaroslaw.dobiech@comarch.pl,2017-01-21 13:48:34.0,101808,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.69,opened,2018-08-25 17:26:33.0, jaroslaw.dobiech@comarch.pl,2017-01-21 13:48:34.0,44305,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.71,opened,2018-08-25 17:26:33.0, jaroslaw.dobiech@comarch.pl,2017-01-21 13:48:34.0,100902,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.72,opened,2018-08-25 18:50:36.0, jaroslaw.dobiech@comarch.pl,2017-01-07 18:35:23.0,8076,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.73,opened,2018-08-25 09:21:09.0, jaroslaw.dobiech@comarch.pl,2017-01-21 15:01:08.0,100902,Medium
CVE-2015-2808 - RC4 Algorithm - Bar Mitzvah Issue,10.506.35.74,opened,2018-08-25 09:21:09.0, jaroslaw.dobiech@comarch.pl,2017-01-08 07:21:33.0,161204,Medium
CVE-2013-2566 - RC4 - Plaintext-Recovery Issue,10.506.35.75,opened,2018-08-25 09:21:09.0, jaroslaw.dobiech@comarch.pl,2017-01-08 07:21:33.0,92441,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.76,opened,2018-08-25 09:21:09.0, jaroslaw.dobiech@comarch.pl,2017-01-21 15:01:08.0,44305,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.82,opened,2018-08-25 09:21:09.0, jaroslaw.dobiech@comarch.pl,2017-01-21 15:01:08.0,101808,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.83,opened,2018-08-25 21:53:46.0, jaroslaw.dobiech@comarch.pl,2017-01-21 16:05:14.0,101808,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.84,opened,2018-08-25 21:53:46.0, jaroslaw.dobiech@comarch.pl,2017-01-21 16:05:14.0,44305,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.133,opened,2018-08-25 21:53:46.0, jaroslaw.dobiech@comarch.pl,2017-01-21 16:05:14.0,100902,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.143,opened,2018-08-25 17:23:43.0, jaroslaw.dobiech@comarch.pl,2017-01-21 13:56:09.0,44305,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.68,opened,2018-08-25 17:23:43.0, jaroslaw.dobiech@comarch.pl,2017-01-21 13:56:09.0,101808,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.69,opened,2018-08-25 17:23:43.0, jaroslaw.dobiech@comarch.pl,2017-01-21 13:56:09.0,100902,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.71,opened,2018-08-25 18:34:56.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:54:32.0,100902,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.72,opened,2018-08-25 18:34:56.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:54:32.0,44305,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.73,opened,2018-08-25 18:34:56.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:54:32.0,101808,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.74,opened,2018-08-25 17:52:54.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:11:42.0,100902,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.75,opened,2018-08-25 17:52:54.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:11:42.0,101808,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.76,opened,2018-08-25 17:52:54.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:11:42.0,44305,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.82,opened,2018-08-25 23:14:40.0, jaroslaw.dobiech@comarch.pl,2017-01-21 16:10:59.0,100902,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.83,opened,2018-08-25 23:14:40.0, jaroslaw.dobiech@comarch.pl,2017-01-21 16:10:59.0,44305,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.84,opened,2018-08-25 23:14:40.0, jaroslaw.dobiech@comarch.pl,2017-01-21 16:10:59.0,101808,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.85,opened,2018-08-25 16:44:43.0, jaroslaw.dobiech@comarch.pl,2017-01-07 17:42:59.0,8076,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.86,opened,2018-08-25 21:56:37.0, jaroslaw.dobiech@comarch.pl,2017-01-21 15:32:50.0,100902,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.87,opened,2018-08-25 21:56:37.0, jaroslaw.dobiech@comarch.pl,2017-01-21 15:32:50.0,44305,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.133,opened,2018-08-25 21:56:37.0, jaroslaw.dobiech@comarch.pl,2017-01-21 15:32:50.0,101808,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.143,opened,2018-08-25 18:38:49.0, jaroslaw.dobiech@comarch.pl,2017-01-21 15:12:34.0,100902,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.68,opened,2018-08-25 18:38:49.0, jaroslaw.dobiech@comarch.pl,2017-01-21 15:12:34.0,44305,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.69,opened,2018-08-25 18:38:49.0, jaroslaw.dobiech@comarch.pl,2017-01-21 15:12:34.0,101808,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.71,opened,2018-08-25 18:40:04.0, jaroslaw.dobiech@comarch.pl,2017-01-21 15:01:32.0,44305,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.72,opened,2018-08-25 18:40:04.0, jaroslaw.dobiech@comarch.pl,2017-01-21 15:01:32.0,100902,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.73,opened,2018-08-25 18:40:04.0, jaroslaw.dobiech@comarch.pl,2017-01-21 15:01:32.0,101808,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.74,opened,2018-08-25 19:14:07.0, jaroslaw.dobiech@comarch.pl,2017-01-07 18:33:46.0,8076,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.75,opened,2018-08-25 19:14:07.0, jaroslaw.dobiech@comarch.pl,2017-01-21 13:42:11.0,44305,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.76,opened,2018-08-25 19:14:07.0, jaroslaw.dobiech@comarch.pl,2017-01-21 13:42:11.0,100902,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.82,opened,2018-08-25 16:28:57.0, jaroslaw.dobiech@comarch.pl,2017-01-07 17:44:40.0,8076,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.83,opened,2018-08-25 18:45:18.0, jaroslaw.dobiech@comarch.pl,2017-01-07 18:31:40.0,8076,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.84,opened,2018-08-25 18:31:02.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:53:21.0,101808,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.133,opened,2018-08-25 18:31:02.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:53:21.0,44305,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.143,opened,2018-08-25 18:31:02.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:53:21.0,100902,Medium
CVE-2017-4941 - VMware - Multiple Products - Stack Overflow Issue,10.506.35.68,opened,2018-08-25 20:46:24.0, jaroslaw.dobiech@comarch.pl,2018-06-30 20:47:05.0,205682,Medium
CVE-2017-5715 - Intel - Processors - Spectre Issue,10.506.35.69,opened,2018-08-25 20:46:24.0, jaroslaw.dobiech@comarch.pl,2018-06-30 20:47:05.0,206000,Medium
CVE-2017-5753 - Intel - Processors - Spectre Issue,10.506.35.71,opened,2018-08-25 20:46:24.0, jaroslaw.dobiech@comarch.pl,2018-06-30 20:47:05.0,208998,Medium
CVE-2017-4940 - Vmware - Esxi - Medium,10.506.35.72,opened,2018-08-25 20:46:24.0, jaroslaw.dobiech@comarch.pl,2018-06-30 20:47:05.0,205681,Medium
CVE-2017-5753 - Multiple Vendors - Processors - Spectre Issue,10.506.35.73,opened,2018-08-25 20:46:24.0, jaroslaw.dobiech@comarch.pl,2018-06-30 20:47:05.0,205998,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.74,opened,2018-08-25 17:29:35.0, jaroslaw.dobiech@comarch.pl,2017-01-21 13:59:19.0,44305,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.75,opened,2018-08-25 17:29:35.0, jaroslaw.dobiech@comarch.pl,2017-01-21 13:59:19.0,101808,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.76,opened,2018-08-25 17:29:35.0, jaroslaw.dobiech@comarch.pl,2017-01-21 13:59:19.0,100902,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.82,opened,2018-08-25 19:03:53.0, jaroslaw.dobiech@comarch.pl,2017-01-07 18:24:27.0,8076,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.83,opened,2018-08-25 18:57:04.0, jaroslaw.dobiech@comarch.pl,2017-01-07 18:41:40.0,8076,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.84,opened,2018-08-25 18:26:20.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:44:00.0,44305,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.85,opened,2018-08-25 18:26:20.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:44:00.0,100902,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.86,opened,2018-08-25 18:26:20.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:44:00.0,101808,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.87,opened,2018-08-25 16:21:24.0, jaroslaw.dobiech@comarch.pl,2017-03-04 12:21:36.0,100902,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.133,opened,2018-08-25 16:21:24.0, jaroslaw.dobiech@comarch.pl,2017-03-04 12:21:36.0,101808,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.143,opened,2018-08-25 16:21:24.0, jaroslaw.dobiech@comarch.pl,2017-03-04 12:21:36.0,44305,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.68,opened,2018-08-25 16:21:24.0, jaroslaw.dobiech@comarch.pl,2017-03-04 12:21:36.0,8076,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.69,opened,2018-08-25 18:51:38.0, jaroslaw.dobiech@comarch.pl,2017-05-27 10:16:48.0,8076,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.71,opened,2018-08-25 16:41:21.0, jaroslaw.dobiech@comarch.pl,2017-01-07 17:33:09.0,8076,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.72,opened,2018-08-25 21:43:00.0, jaroslaw.dobiech@comarch.pl,2017-01-21 16:06:33.0,101808,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.73,opened,2018-08-25 21:43:00.0, jaroslaw.dobiech@comarch.pl,2017-01-21 16:06:33.0,44305,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.74,opened,2018-08-25 21:43:00.0, jaroslaw.dobiech@comarch.pl,2017-01-21 16:06:33.0,100902,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.75,opened,2018-08-25 16:34:13.0, jaroslaw.dobiech@comarch.pl,2017-01-07 17:50:09.0,8076,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.76,opened,2018-08-25 19:17:11.0, jaroslaw.dobiech@comarch.pl,2017-01-07 18:50:03.0,8076,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.82,opened,2018-08-25 17:19:28.0, jaroslaw.dobiech@comarch.pl,2017-01-21 13:42:36.0,101808,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.83,opened,2018-08-25 17:19:28.0, jaroslaw.dobiech@comarch.pl,2017-01-21 13:42:36.0,100902,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.84,opened,2018-08-25 17:19:28.0, jaroslaw.dobiech@comarch.pl,2017-01-21 13:42:36.0,44305,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.133,opened,2018-08-25 17:35:13.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:15:57.0,100902,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.143,opened,2018-08-25 17:35:13.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:15:57.0,44305,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.68,opened,2018-08-25 17:35:13.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:15:57.0,101808,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.69,opened,2018-08-25 17:54:11.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:10:14.0,44305,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.71,opened,2018-08-25 17:54:11.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:10:14.0,101808,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.72,opened,2018-08-25 17:54:11.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:10:14.0,100902,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.73,opened,2018-08-25 18:15:25.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:35:59.0,101808,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.74,opened,2018-08-25 18:15:25.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:35:59.0,44305,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.75,opened,2018-08-25 18:15:25.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:35:59.0,100902,Medium
REJECTED - CVE-2015-4000 - TLS Protocol - Logjam Issue,10.506.35.76,opened,2018-08-25 16:15:26.0, jaroslaw.dobiech@comarch.pl,2017-01-07 18:00:06.0,162646,Medium
CVE-2015-4000 - TLS Protocol - Logjam Issue,10.506.35.82,opened,2018-08-25 16:15:26.0, jaroslaw.dobiech@comarch.pl,2017-01-07 18:00:06.0,162644,Medium
TLS Diffie-Hellman Key Exchange information disclosure,10.506.35.83,opened,2018-08-25 16:15:26.0, jaroslaw.dobiech@comarch.pl,2017-01-07 18:00:06.0,162603,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.84,opened,2018-08-25 20:57:06.0, jaroslaw.dobiech@comarch.pl,2017-01-21 15:18:45.0,100902,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.85,opened,2018-08-25 20:57:06.0, jaroslaw.dobiech@comarch.pl,2017-01-21 15:18:45.0,44305,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.86,opened,2018-08-25 20:57:06.0, jaroslaw.dobiech@comarch.pl,2017-01-21 15:18:45.0,101808,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.87,opened,2018-08-25 18:30:02.0, jaroslaw.dobiech@comarch.pl,2017-01-21 15:11:07.0,44305,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.133,opened,2018-08-25 18:30:02.0, jaroslaw.dobiech@comarch.pl,2017-01-21 15:11:07.0,100902,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.143,opened,2018-08-25 18:30:02.0, jaroslaw.dobiech@comarch.pl,2017-01-21 15:11:07.0,101808,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.68,opened,2018-08-25 18:59:10.0, jaroslaw.dobiech@comarch.pl,2017-01-07 18:20:45.0,8076,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.69,opened,2018-08-25 18:46:56.0, jaroslaw.dobiech@comarch.pl,2017-01-07 18:30:37.0,8076,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.71,opened,2018-08-25 16:17:16.0, jaroslaw.dobiech@comarch.pl,2017-01-07 17:14:18.0,8076,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.72,opened,2018-08-25 16:15:47.0, jaroslaw.dobiech@comarch.pl,2016-06-25 06:09:14.0,8076,Medium
